identifiant,nom_etablissement,numero_siret,adresse,code_postal,commune,departement,region,coordonnees_x,coordonnees_y,code_epsg,code_ape,libelle_ape,libelle_eprtr,prelevements_eaux_souterraines,prelevements_eaux_surface,prelevements_reseau_distribution,somme_prelevements_(m3),Somme_de_rejet_raccorde_m3_par_an,Somme_de_rejet_isole_m3_par_an,Somme_des_rejets_(m3)
50300467,GAEC DE ROOVER,33847023000016,la Garde,3320,LIMOISE,ALLIER,AUVERGNE-RHONE-ALPES,3.043250,46.678720,4326,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),,,,,,,
51200589,GAEC DU PUECH DE GOLINHAC,32692971800012,LE PUECH DE GOLINHAC,12140,GOLINHAC,AVEYRON,OCCITANIE,2.581310,44.597610,2154,0141Z,Élevage de vaches laitières,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),,,,,,,
52205070,GAEC DE LA MELEE,31261061100013,19  LA MELEE,22250,ROUILLAC,COTES-D'ARMOR,BRETAGNE,-2.357540,48.304980,4326,0141Z,Élevage de vaches laitières,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),,,,,,,
53502923,GAEC LE FRESNE,34989288500014,Le Fresne,35330,SAINT-SEGLIN,ILLE-ET-VILAINE,BRETAGNE,-2.013010,47.860640,27572,0141Z,Élevage de vaches laitières,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  7 625 ,,,  7 625 ,,,
55301693,GAEC LE GRAND BEAUCHENE,33809417000010,621 CHEMIN DU GRAND BEAUCHENE,53500,MONTENAY,MAYENNE,PAYS-DE-LA-LOIRE,-0.922030,48.271940,2154,0141Z,Élevage de vaches laitières,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  9 450 ,,,  9 450 ,,,
52201439,GAEC DE BOSQUION,31445131100018,LIEU-DIT LE BOSQUION,22150,HENON,COTES-D'ARMOR,BRETAGNE,-2.744520,48.379600,27572,0141Z,Élevage de vaches laitières,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  9 490 ,,,  9 490 ,,,
52903764,GAEC DE TOUROUS,31648766900012,TOUROUS VRAS,29290,SAINT-RENAN,FINISTERE,BRETAGNE,-4.644790,48.428910,2154,0141Z,Élevage de vaches laitières,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 461 ,,,  10 461 ,,,
52902842,DE LA CIGOGNE,41279977700013,KERGLONOU,29810,PLOUMOGUER,FINISTERE,BRETAGNE,-4.670090,48.414300,2154,0141Z,Élevage de vaches laitières,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  15 493 ,,,  15 493 ,,,
52903724,EARL CORRE,41789479700014,PENQUER,29600,SAINT-MARTIN-DES-CHAMPS,FINISTERE,BRETAGNE,-3.860300,48.596900,27572,0141Z,Élevage de vaches laitières,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  17 175 ,,,  17 175 ,,,
52905018,GAEC BESCOND,31634362300013,KERUSFAL,29830,PLOUDALMEZEAU,FINISTERE,BRETAGNE,-4.651510,48.520060,4326,0141Z,Élevage de vaches laitières,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  18 000 ,,,  18 000 ,,,
52900122,GAEC DU MILLIER,35350232100014,LESCOGAN,29790,BEUZEC-CAP-SIZUN,FINISTERE,BRETAGNE,-4.463470,48.087080,2154,0141Z,Élevage de vaches laitières,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  31 980 ,,,  31 980 ,,,
55100310,GAEC RECONNU DUTHOIT PHILIPPOTEAUX,42190011900015,1 route FERME DE LA NOUE,51800,SERVON-MELZICOURT,MARNE,GRAND-EST,4.863560,49.223870,2154,0141Z,Élevage de vaches laitières,,,8 000,,8 000,,,
3200382,GAEC LES CHATELETS,39995531900013,294 ROUTE DU CHATELET,74540,GRUFFY,HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES,6.035780,45.789400,2154,0141Z,Élevage de vaches laitières,,,,,,,,
6311296,GAEC JAMIN,44813776000014,LA COUTAUDIERE,49123,CHAMPTOCE-SUR-LOIRE,MAINE-ET-LOIRE,PAYS-DE-LA-LOIRE,-0.890140,47.415020,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
50100089,GAEC DE STIVAN,42126955600013,505 ROUTE DES GRANDS PRES,1290,BIZIAT,AIN,AUVERGNE-RHONE-ALPES,4.955960,46.219720,2154,0141Z,Élevage de vaches laitières,,,,,,,,
51700076,EARL LES SERINS,38882610900018,lieu dit Serin,17330,BERNAY-SAINT-MARTIN,CHARENTE-MARITIME,NOUVELLE-AQUITAINE,-0.647100,46.065090,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52200595,GAEC DE LANGANOU,39152257000012,LANGANOU,22350,CAULNES,COTES-D'ARMOR,BRETAGNE,-2.155520,48.309220,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52201030,GROUPEMENT AGRICOLE D'EXPLOITATION EN COMMUN RECONNU KERJIQUEL,38791305600017,KERJIQUEL,22110,GLOMEL,COTES-D'ARMOR,BRETAGNE,-3.404180,48.238020,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52202502,GROUPEMENT AGRICOLE D'EXPLOITATION EN COMMUN TY MEIGNE,45319868100018,8 lieudit le chra,22340,MAEL-CARHAIX,COTES-D'ARMOR,BRETAGNE,-3.397250,48.296740,4326,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52205394,EARL LA VILLE TANO,79530596000010,LA VILLE TANO,22800,SAINT-DONAN,COTES-D'ARMOR,BRETAGNE,-2.869200,48.466310,4326,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52215924,GAEC DU VIEUX LAVOIR,43342626900018,Le Gonzelet,22290,GOUDELIN,COTES-D'ARMOR,BRETAGNE,-3.030940,48.621130,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52900100,EARL THOMAS THIERRY,42223231400019,SQUIRIOU,29690,BERRIEN,FINISTERE,BRETAGNE,-3.711630,48.414170,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52900102,GAEC DE FOSVERN,38761078500017,KERRADEN,29690,BERRIEN,FINISTERE,BRETAGNE,-3.789860,48.393170,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52900179,PORS,42430347700014,LIEU-DIT BEZIDEL,29640,BOLAZEC,FINISTERE,BRETAGNE,-3.583540,48.450780,4326,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52900287,GAEC DU YEUN,41261448900018,KERVEGUENET,29690,BRENNILIS,FINISTERE,BRETAGNE,-3.862300,48.368280,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52900718,EARL MADEC,43468120100019,LIEU-DIT KERHUEL,29460,DIRINON,FINISTERE,BRETAGNE,-4.291440,48.412360,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52901244,FAVE BENOIT,82182142800017,3 RTE KERBERHUN,29260,KERNILIS,FINISTERE,BRETAGNE,-4.387660,48.578230,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52901651,KEROIGNANT,33795849000019,KEROIGNANT,29400,LOCMELAR,FINISTERE,BRETAGNE,-4.065190,48.463770,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52902103,OLIVIER,41507531600018,COATILEZEC,29410,PLEYBER-CHRIST,FINISTERE,BRETAGNE,-3.896050,48.541680,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52902492,GAEC PAPE,32535468600017,TY BRID,29800,PLOUDIRY,FINISTERE,BRETAGNE,-4.109160,48.464240,2154,0141Z,Élevage de vaches laitières,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),,,,,,,
52902499,EARL DES MIMOSAS,40097414300010,BERCHLEUZ,29800,PLOUDIRY,FINISTERE,BRETAGNE,-4.109060,48.427820,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52902533,GAEC DE LA HAIE,38198741100026,LA HAIE,29650,PLOUEGAT-MOYSAN,FINISTERE,BRETAGNE,-3.622480,48.564660,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52904003,GAEC DE FOSVERN,38761078500017,LIEU-DIT FORS VERN,29640,SCRIGNAC,FINISTERE,BRETAGNE,-3.649900,48.423900,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52904004,GAEC MENES PERON,33083861600010,LE GUETEL SCRIGNAC,29640,SCRIGNAC,FINISTERE,BRETAGNE,-3.631260,48.442230,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52904006,GAEC ERUSSARD-PRIGENT,40762499800016,KERBOULOU,29640,SCRIGNAC,FINISTERE,BRETAGNE,-3.689730,48.423200,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52904091,E.A.R.L. LOHEAC,44950509800011,LIEU-DIT KERLADIEN,29540,SPEZET,FINISTERE,BRETAGNE,-3.628700,48.194740,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
52905020,GAEC DE FOSVERN,38761078500017,GOASSALEC,29690,BERRIEN,FINISTERE,BRETAGNE,-3.772800,48.434850,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
53500512,EARL LA POMMERAIS,39167576600011,LA POMMERAIS,35630,LA CHAPELLE-CHAUSSEE,ILLE-ET-VILAINE,BRETAGNE,-1.852860,48.283710,4326,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
53501092,EARL DE BOULAIS,43949946800015,LIEU-DIT LA BOULAIS,35560,ANTRAIN,ILLE-ET-VILAINE,BRETAGNE,-1.523540,48.453800,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
53502177,LAIZE DOMINIQUE (05424),38922750500010,VILLEBEDON,35133,PARIGNE,ILLE-ET-VILAINE,BRETAGNE,-1.201410,48.438380,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
53502352,GFA DU ROSSIGNOL,91167643500017,La Haute Lande L,35460,MONTOURS,ILLE-ET-VILAINE,BRETAGNE,-1.253540,48.450210,27572,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
53502385,SCEA LA VILLE GORON,41404307500012,LA VILLE GORON,35290,QUEDILLAC,ILLE-ET-VILAINE,BRETAGNE,-2.130050,48.254260,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
53502865,EARL DE BOULAIS,43949946800015,LIEU-DIT LA BOULAIS,35560,ANTRAIN,ILLE-ET-VILAINE,BRETAGNE,-1.418390,48.445780,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
54401821,GAEC DE LA COUR,38442168100014,3 LA COUR DES LANDES,44680,SAINT-HILAIRE-DE-CHALEONS,LOIRE-ATLANTIQUE,PAYS-DE-LA-LOIRE,-1.863460,47.104010,4326,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
54900768,GAEC DE LA DENISERIE,35050100300015,LA DENISERIE FAVERAYE MACHELLES,49380,THOUARCE,MAINE-ET-LOIRE,PAYS-DE-LA-LOIRE,-0.504450,47.216250,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
54901882,GAEC LES SOUILLETS,34332322600013,LES SOUILLETS,49070,SAINT-JEAN-DE-LINIERES,MAINE-ET-LOIRE,PAYS-DE-LA-LOIRE,-0.662060,47.456290,4326,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55000410,GAEC DE LA CORDEE,40831578600017,42 route du bust,50890,CONDE-SUR-VIRE,MANCHE,NORMANDIE,-1.019910,49.041200,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55002205,GOHARD,39014652000015,La Petite Foret La Petite Foret,50640,SAVIGNY-LE-VIEUX,MANCHE,NORMANDIE,-1.009570,48.500550,27572,0141Z,Élevage de vaches laitières,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),,,,,,,
55301523,EARL DE LA CROCHINIERE,80784701700017,LA CROCHINIERE,53320,LOIRON,MAYENNE,PAYS-DE-LA-LOIRE,-0.930160,48.088200,4326,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55301529,SCEA CHAIGNON,43498826700010,LIEU-DIT LA TRICARDIERE,53200,GENNES-SUR-GLAIZE,MAYENNE,PAYS-DE-LA-LOIRE,-0.590800,47.877170,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55301812,GROUPEMENT AGRICOLE D EXPLOITATION EN COMMUN RECONNU DE LA GRANDE MARE,38878386200013,LA GRANDE MARE,53300,OISSEAU,MAYENNE,PAYS-DE-LA-LOIRE,-0.639640,48.359020,4326,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55301820,GAEC RECONNU DE LA BRETONNIERE,48099824400010,lieu dit LA BRETONNIERE,53140,LA PALLU,MAYENNE,PAYS-DE-LA-LOIRE,-0.273240,48.506770,,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55600300,SCEA ROPERT,42947051100016,LINTAN,56580,BREHAN,MORBIHAN,BRETAGNE,-2.695600,48.041520,2154,0141Z,Élevage de vaches laitières,,,,,,,,
55600302,GAEC DE PECANE,35258961800011,PECANE,56580,BREHAN,MORBIHAN,BRETAGNE,-2.711030,48.065760,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55600356,EARL DES CARRIERES,40311464800013,KERORDO,56420,BULEON,MORBIHAN,BRETAGNE,-2.689350,47.905040,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55601276,GAEC LE BOULCH,34499665700013,LIEU-DIT CLEHERNE,56240,INGUINIEL,MORBIHAN,BRETAGNE,-3.257870,47.931220,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55601393,GAEC DU MOULIN,35390581300013,le trevoux d'en haut,56630,LANGONNET,MORBIHAN,BRETAGNE,-3.464360,48.083580,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55601514,EARL DE GARNIGUEL,42968508400015,GARNIGUEL,56120,LANOUEE,MORBIHAN,BRETAGNE,-2.571290,48.001020,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55601543,DES CHAMPS BLANCS,79783405800027,La Valle,56430,NEANT-SUR-YVEL,MORBIHAN,BRETAGNE,-2.350530,48.032160,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55601598,GAEC DES BRUYERES,48943776400017,LA NOE,56190,LAUZACH,MORBIHAN,BRETAGNE,-2.577490,47.599890,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55601765,GAEC RICHARD,38492392600016,LIEU-DIT LES HAUTS CHAMPS,56220,MALANSAC,MORBIHAN,BRETAGNE,-2.282420,47.669650,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55601965,GAEC LE FORBOIS,41042750400015,La hennelaye,56140,MISSIRIAC,MORBIHAN,BRETAGNE,-2.330850,47.821680,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55602608,AGELAP LA TOUCHE,77786612000028,LA TOUCHE,56800,PLOERMEL,MORBIHAN,BRETAGNE,-2.404620,47.948160,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55603355,GAEC DE LOUZEDAN,43903070100015,LOUZEDAN,56540,SAINT-CARADEC-TREGOMEL,MORBIHAN,BRETAGNE,-3.312140,48.037920,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55603499,GAEC DES ROCHERS,45252431700024,2 IMPASSE LA ROCHE CADO,56380,SAINT-MALO-DE-BEIGNON,MORBIHAN,BRETAGNE,-2.152990,47.956800,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55603644,GROUPEMENT AGRICOLE D'EXPLOITATION EN COMMUN SAINT ZENON,38954470100011,6  SAINT ZENON SEGLIEN,56160,SEGLIEN,MORBIHAN,BRETAGNE,-3.142230,48.073740,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55603713,DU RESTE,51147408200019,LE RESTE,56480,SILFIAC,MORBIHAN,BRETAGNE,-3.190440,48.137170,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55603748,DE BENEZEC,37956176400018,LIEU-DIT LE PETIT BENEZEC,56450,SURZUR,MORBIHAN,BRETAGNE,-2.591690,47.588710,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
55700335,GAEC DU GRAND SORBIER,40025586500018,4 RUE DE DIANE CAPELLE,57815,GONDREXANGE,MOSELLE,GRAND-EST,6.927780,48.687840,4326,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
57900551,DU PETIT MOULIN,32225246100015,PETIT MOULIN,79700,LA PETITE-BOISSIERE,DEUX-SEVRES,NOUVELLE-AQUITAINE,-0.755440,46.892740,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
58500028,GAEC L'ECUREUIL,32896058800015,1  LA GOUINIERE,85190,AIZENAY,VENDEE,PAYS-DE-LA-LOIRE,-1.569880,46.737660,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
58500603,LE SOMMET,34085140100018,la devaudire,85410,CEZAIS,VENDEE,PAYS-DE-LA-LOIRE,-0.818800,46.589080,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
58500619,GAEC L'AUBRETIERE,43870217700017,1  L'AUBRETIERE,85310,LA CHAIZE-LE-VICOMTE,VENDEE,PAYS-DE-LA-LOIRE,-1.310940,46.647490,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
58500902,GAEC L'EPIARDIERE,31931026400019,L'EPIARDIERE site d'levage concern : La Bagatelle 85140 CHAUCHE,85140,CHAUCHE,VENDEE,PAYS-DE-LA-LOIRE,-1.283170,46.827560,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
58503201,GAEC LE MANOIR,32624312800013,FIEF MIGNOUX LE FIEF MIGNOUX,85120,SAINT-MAURICE-DES-NOUES,VENDEE,PAYS-DE-LA-LOIRE,-0.710500,46.582240,4326,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
58503415,LES TERRAVIES,32858202800010,LIEU-DIT LA LIMOUZINIERE SAINT SULPICE LE VERDON,85260,SAINT-ANDRE-TREIZE-VOIES,VENDEE,PAYS-DE-LA-LOIRE,-1.430160,46.886010,2154,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
100042512,FRAVALO HELENE,44089337800016,Lann Vrhan,56440,LANGUIDIC,MORBIHAN,BRETAGNE,-3.064820,47.837260,4326,0141Z,Élevage de vaches laitières,disposant de 40 000 emplacements pour la volaille,,,,,,,
56700195,BRUNO SIEBERT,35353815000023,1 RUE ERLEN,67120,ERGERSHEIM,BAS-RHIN,GRAND-EST,7.526260,48.564080,2154,0147Z,Élevage de volailles,Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour,  93 216 ,,,  93 216 ,,  82 226 ,  82 226 
56700264,EARL RIHN ELEVAGE AVICOLE,38851421800014,37 CHEMIN DES PAYSANS,67500,HAGUENAU,BAS-RHIN,GRAND-EST,7.797480,48.792050,4326,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,,,,,  4 389 ,,  4 389 
52201140,EARL DE L'ISLE,35330466000015,KERGADIOU VIHAN,22290,GOUDELIN,COTES-D'ARMOR,BRETAGNE,-3.019380,48.616970,4326,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,,  11 807 ,,  11 807 ,,,
54900242,SCEA DE LA JULIERE,38156822900011,LA JULIERE,49220,VERN-D'ANJOU,MAINE-ET-LOIRE,PAYS-DE-LA-LOIRE,-0.768480,47.583250,2154,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,,  7 500 ,,  7 500 ,,,
54902244,GROUPEMENT AGRICOLE D'EXPLOITATION EN COMMUN RECONNU ESPERANCE,79242781700012,5 lieu - dit La Quantaie Torfou (49660),49450,SAINT-MACAIRE-EN-MAUGES,MAINE-ET-LOIRE,PAYS-DE-LA-LOIRE,-1.109320,47.052340,4326,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,,,,,,,
52902865,EARL DU CRUGUEL,32402954500013,95 IMPASSE DE ROSKEN,29810,PLOUMOGUER,FINISTERE,BRETAGNE,-4.680690,48.415450,2154,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,  7 100 ,,,  7 100 ,,,
55100147,LA PLUME,50851984000013,CHEMIN DE CHALONS,51510,FAGNIERES,MARNE,GRAND-EST,4.332340,48.951750,2154,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,  7 345 ,,,  7 345 ,,,
57908869,SCEA SEGOVOL,39088416100014,SEGORA,79350,FAYE-L'ABBESSE,DEUX-SEVRES,NOUVELLE-AQUITAINE,-0.348290,46.829980,2154,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,  7 877 ,,,  7 877 ,,,
52903809,G.A.E.C. LAURENT,34809464000011,KERHUEL,29400,SAINT-SERVAIS,FINISTERE,BRETAGNE,-4.152750,48.507290,2154,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,  8 100 ,,,  8 100 ,,,
55100302,LES PLUMES DU BOVET,50431200000020,7 RUE DES CHACAILLES,51600,SAINT-REMY-SUR-BUSSY,MARNE,GRAND-EST,4.624390,49.061770,2154,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,  8 944 ,,,  8 944 ,,,
54500401,EGGTEAM,90318829000030,ROUTE DE PATAY,45410,SOUGY,LOIRET,CENTRE,1.794960,48.051080,4326,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,  9 000 ,,,  9 000 ,,,
55301980,SOCIETE CIVILE D EXPLOITATION AGRICOLE SALMON,42148438700012,LIEU-DIT LE COTEAU,53800,RENAZE,MAYENNE,PAYS-DE-LA-LOIRE,-1.058510,47.793890,27572,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,  9 120 ,,,  9 120 ,,,
55100121,DU VAL DEFFONTAINES,53420308800016,6 rue de la goutte,51330,DOMMARTIN-VARIMONT,MARNE,GRAND-EST,4.772130,48.977880,2154,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,  9 300 ,,,  9 300 ,,,
52215635,CARO JULIEN AVICULTURE,51019781700016,LIEU-DIT KERVRAZ,22110,PLOUNEVEZ-QUINTIN,COTES-D'ARMOR,BRETAGNE,-3.232660,48.316630,2154,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,  10 500 ,,,  10 500 ,,,
50800361,PYCOQ,44513031300031,Aucun LA VIGNE,8300,NEUFLIZE,ARDENNES,GRAND-EST,4.311220,49.406020,27572,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,  10 730 ,,,  10 730 ,,,
55602981,COSPEREC,40887767800016,LA ROCHE PIRIOU,56320,PRIZIAC,MORBIHAN,BRETAGNE,-3.464050,48.018290,2154,0147Z,Élevage de volailles,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  13 505 ,,,  13 505 ,,,
59100019,EGGTEAM,90318829000022,LA MICHAUDIERE,91470,FORGES-LES-BAINS,ESSONNE,ILE-DE-FRANCE,2.074090,48.604700,4326,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,  14 000 ,,,  14 000 ,,,
52600652,FERMIERS DU SUD-EST,35369126400025,420 Rue Barnier QUARTIER LA PLAINE L HOMME D ARMES,26740,SAVASSE,DROME,AUVERGNE-RHONE-ALPES,4.746570,44.592390,27572,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,  14 745 ,,,  14 745 ,,,
54000823,SASSO,31500334300029,ROUTE DE SOLFERINO,40630,SABRES,LANDES,NOUVELLE-AQUITAINE,-0.744980,44.148780,2154,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,  19 388 ,,  11 019 ,  30 407 ,,,
52201642,SCEA DU MOELOU,44205256900013,PARC QUINMINAL,22110,KERGRIST-MOELOU,COTES-D'ARMOR,BRETAGNE,-3.353330,48.258380,4326,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,  19 600 ,,,  19 600 ,,,
3102010,GATARD,82217024700016,1 rue de la Burelire,79320,MONCOUTANT,DEUX-SEVRES,NOUVELLE-AQUITAINE,-0.630060,46.745420,2154,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,,,,,,,
3103091,PIPET ARNAUD,82964357600012,CHANTOISEAU,79240,L'ABSIE,DEUX-SEVRES,NOUVELLE-AQUITAINE,-0.564390,46.642250,4326,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,,,,,,,
3201363,EARL BOUSSARD,85384482700016,700  ROUTE DE PISIEU,38270,SAINT-BARTHELEMY,ISERE,AUVERGNE-RHONE-ALPES,5.081390,45.346500,4326,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,,,,,,,
3202009,Alexandre ROUVET,82536057100012,4 COURS DU CHATEAU,63500,FLAT,PUY-DE-DOME,AUVERGNE-RHONE-ALPES,3.303110,45.581570,2154,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,,,,,,,
3302382,EI BAUDON,75107532600015,lieu dit,89120,CHARNY,YONNE,BOURGOGNE-FRANCHE-COMTE,3.201060,47.806420,4326,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,,,,,,,
3303276,EARL MASSOT,84987383100010,120 Impasse La Motte,71470,SAINTE-CROIX,SAONE-ET-LOIRE,BOURGOGNE-FRANCHE-COMTE,5.238250,46.557690,4326,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,,,,,,,
5212012,SOCIETE CIVILE D'EXPLOITATION AGRICOLE LANDAPORC,40252884800011,1178 route de lussagnat BALOUS,40800,AIRE-SUR-L'ADOUR,LANDES,NOUVELLE-AQUITAINE,-0.254180,43.731610,27572,0147Z,Élevage de volailles,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),,,,,,,
5402787,BASECQ Marie Laure,84467870600012,42  GRANDE RUE,89740,ARTHONNAY,YONNE,BOURGOGNE-FRANCHE-COMTE,4.228360,47.931070,2154,0147Z,Élevage de volailles,disposant de 40 000 emplacements pour la volaille,,,,,,,
