identifiant,nom_etablissement,numero_siret,adresse,code_postal,commune,departement,region,coordonnees_x,coordonnees_y,code_epsg,code_ape,libelle_ape,libelle_eprtr,prelevements_eaux_souterraines,prelevements_eaux_surface,prelevements_reseau_distribution,somme_prelevements_(m3),Somme_de_rejet_raccorde_m3_par_an,Somme_de_rejet_isole_m3_par_an,Somme_des_rejets_(m3)
57601510,GAEC DES POILS DE SOIE,48769307900013,54 ROUTE DES CAMBRETTES,76760,AUZOUVILLE-L'ESNEVAL,SEINE-MARITIME,NORMANDIE,0.888520,49.632360,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  9 900 ,,,  9 900 ,,,
55001686,SCEA FOURRE,48819478800011,la margrivault,50140,SAINT-CLEMENT-RANCOUDRAY,MANCHE,NORMANDIE,-0.926840,48.687020,4326,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  9 990 ,,,  9 990 ,,,
52204660,GAEC DENIS,34758214000013,43  LA VILLE TANVEZ,22240,PLURIEN,COTES-D'ARMOR,BRETAGNE,-2.402960,48.607180,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 000 ,,,  10 000 ,,,
53600332,SCEA DU BUISSON DE RIVARENNES,44046531800010,LA BARRE,36800,RIVARENNES,INDRE,CENTRE,1.396310,46.633890,2154,0146Z,Élevage de porcins,disposant de 750 emplacements pour truies,  10 000 ,,,  10 000 ,,,
55500063,EARL MULTIPORCS DE L'AIRE,49822122500010,31 RUE BERNE,55250,BEAUSITE,MEUSE,GRAND-EST,5.186430,48.978630,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 100 ,,,  10 100 ,,,
52901419,SAS DE LA ROCHE PLATE,34888647400017,LA ROCHE PLATE,29840,LANILDUT,FINISTERE,BRETAGNE,-4.724090,48.489590,4326,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 139 ,,,  10 139 ,,,
52202585,SCEA DU CHAMP RATEL,34988992300026,LE CHAMP RATEL,22550,MATIGNON,COTES-D'ARMOR,BRETAGNE,-2.308740,48.584310,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 200 ,,,  10 200 ,,,
52205213,GROUPEMENT AGRICOLE D'EXPLOITATION EN COMMUN DE QUENEBLAYE,41119795700011,QUENEBLAYE,22800,SAINT-BRANDAN,COTES-D'ARMOR,BRETAGNE,-2.890680,48.381320,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 222 ,,,  10 222 ,,,
52206482,SCEA DE KERMERRIEN,77748193800010,LIEU-DIT KERMERRIEN,22290,TREVEREC,COTES-D'ARMOR,BRETAGNE,-3.068420,48.652180,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 227 ,,,  10 227 ,,,
52201268,SCEA CORMAN MARCEL,41222479200017,ST DAMAN,22320,LE HAUT-CORLAY,COTES-D'ARMOR,BRETAGNE,-3.045800,48.350580,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 280 ,,,  10 280 ,,,
58100446,SARL MAUREL,32884742100018,LES VILAS,81540,SOREZE,TARN,OCCITANIE,2.059200,43.469330,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 370 ,,,  10 370 ,,,
54401496,SCEA DES COTEAUX,33932930200014,L OISELIERE L'OISELIERE,44370,VARADES,LOIRE-ATLANTIQUE,PAYS-DE-LA-LOIRE,-1.035230,47.388180,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 380 ,,,  10 380 ,,,
52201329,SCEA DE LA VILLE POISSIN,77737465300015,LIEU-DIT LA VILLE POISSIN HENANBIHEN,22550,HENANBIHEN,COTES-D'ARMOR,BRETAGNE,-2.387800,48.542970,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 416 ,,,  10 416 ,,,
50100901,EARL DU SOLEIL LEVANT,49521099900019,2730 ROUTE DE STRASBOURG,1270,VILLEMOTIER,AIN,AUVERGNE-RHONE-ALPES,5.317850,46.335930,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 471 ,,,  10 471 ,,,
52904209,EARL BONNIOU,44382664900016,LIEU-DIT KERVEZELOU,29800,TREFLEVENEZ,FINISTERE,BRETAGNE,-4.162520,48.413220,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 600 ,,,  10 600 ,,,
52800001,PORC BEAUCE,39155931700030,"Lieu-dit ""Les rentes""",28360,THEUVILLE,EURE-ET-LOIR,CENTRE,1.636100,48.321350,4326,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 700 ,,,  10 700 ,,,
54901937,GAEC DE LA PASSERELLE,78620178000024,LA GDE GUIBARDIERE,49120,CHEMILLE,MAINE-ET-LOIRE,PAYS-DE-LA-LOIRE,-0.762080,47.264170,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 735 ,,,  10 735 ,,,
52900233,PRIMEL,31980628700029,PRIMEL,29860,BOURG-BLANC,FINISTERE,BRETAGNE,-4.491500,48.492580,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 890 ,,,  10 890 ,,,
52202451,EARL DE LA BELLE JOIE,41349912000017,BELLE JOIE,22600,LOUDEAC,COTES-D'ARMOR,BRETAGNE,-2.754690,48.212710,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 950 ,,,  10 950 ,,,
52900126,GONIDEC,41938972100012,KERMENGUY,29790,BEUZEC-CAP-SIZUN,FINISTERE,BRETAGNE,-4.538960,48.066150,4326,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 950 ,,,  10 950 ,,,
54300253,GAEC VERNEZY MAGNET,34521344100016,Rue Cacherat,43100,COHADE,HAUTE-LOIRE,AUVERGNE-RHONE-ALPES,3.357520,45.330040,27572,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 950 ,,,  10 950 ,,,
55300055,EXPLOITATION AGRICOLE A RESPONSABILITE LIMITEE MENON,49766952300019,LA GASNERIE,53200,LAIGNE,MAYENNE,PAYS-DE-LA-LOIRE,-0.819690,47.787450,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  10 950 ,,,  10 950 ,,,
52900281,EARL QUEMENEUR BERNARD,42410947800018,KERIVIN,29810,BRELES,FINISTERE,BRETAGNE,-4.695520,48.473310,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  11 000 ,,,  11 000 ,,,
52902310,SCEA DE KEROHAN,87941641000014,LIEU-DIT KEROHAN,29530,PLONEVEZ-DU-FAOU,FINISTERE,BRETAGNE,-3.814140,48.269600,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  11 000 ,,,  11 000 ,,,
52902739,SCEA DE KERENES,33112890000015,LIEU-DIT KERENES,29830,PLOUGUIN,FINISTERE,BRETAGNE,-4.578430,48.522230,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  11 000 ,,,  11 000 ,,,
52904060,SCEA DE DANOUEDEL,39490677000018,DANOUEDEL,29450,SIZUN,FINISTERE,BRETAGNE,-4.047270,48.427970,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  11 000 ,,,  11 000 ,,,
52902873,EARL RAGUENES,34999447500011,kervean kervean KERVEAN kervean,29810,PLOUMOGUER,FINISTERE,BRETAGNE,-4.758870,48.388380,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  11 030 ,,,  11 030 ,,,
51600408,SCEA KERGHYL,40078818800011,PEUVEZILLON ST GERVAIS,16700,NANTEUIL-EN-VALLEE,CHARENTE,NOUVELLE-AQUITAINE,0.369070,45.989700,4326,0146Z,Élevage de porcins,disposant de 750 emplacements pour truies,  11 031 ,,,  11 031 ,,,
52901332,SCEA DU DRENNEC,41138588300029,LE DRENNEC,29400,LANDIVISIAU,FINISTERE,BRETAGNE,-4.063900,48.525670,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  11 100 ,,,  11 100 ,,,
52202937,EARL DE MONCONSEIL,38758565600011,MONCONSEIL,22510,PENGUILY,COTES-D'ARMOR,BRETAGNE,-2.480670,48.361470,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  11 135 ,,,  11 135 ,,,
52901454,SCEA DU MERDY,42206170500014,LIEU-DIT LE MERDY,29190,LANNEDERN,FINISTERE,BRETAGNE,-3.899490,48.286800,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  11 297 ,  4 837 ,,  16 134 ,,,
52900928,EARL FOUBERT,82453021600012,KERJAOUENNED,29190,GOUEZEC,FINISTERE,BRETAGNE,-3.985340,48.170640,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  11 352 ,,,  11 352 ,,,
55500458,SCEA DE LA WARINAUX,38949520100011,route de woecourt FERME DE WOECOURT,55230,NOUILLONPONT,MEUSE,GRAND-EST,5.666850,49.353310,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  11 513 ,,,  11 513 ,,,
54400060,SCEA DU MOULINET,41485922300011,1  LE MOULINET,44460,AVESSAC,LOIRE-ATLANTIQUE,PAYS-DE-LA-LOIRE,-1.964070,47.627420,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  11 585 ,,,  11 585 ,,,
55603842,LES CLOTURES,37925686000022,LES CLOTURES,56490,LA TRINITE-PORHOET,MORBIHAN,BRETAGNE,-2.535400,48.092350,27572,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  11 680 ,,,  11 680 ,,,
52904052,EARL LE GALL,35283005300018,KERMADEC,29450,SIZUN,FINISTERE,BRETAGNE,-4.100990,48.434860,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  11 718 ,,,  11 718 ,,,
52902705,EARL DU KOZKER,40414089900018,KOSQUER,29880,PLOUGUERNEAU,FINISTERE,BRETAGNE,-4.465440,48.583120,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  11 778 ,,,  11 778 ,,,
53500080,SCEA PETIT OSSE,38103118600012,LE PETIT OSSE,35130,AVAILLES-SUR-SEICHE,ILLE-ET-VILAINE,BRETAGNE,-1.173510,47.953150,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  11 840 ,,,  11 840 ,,,
51000230,SCEA DES ARSONS,34028667300017,ROUTE DE MAILLY,10700,VILLIERS-HERBISSE,AUBE,GRAND-EST,4.124400,48.636450,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 000 ,,,  12 000 ,,,
52400446,PECH DU DOGNON,31926954400015,544 ROUTE DE LA STELE PECH DU DOGNON,24260,JOURNIAC,DORDOGNE,NOUVELLE-AQUITAINE,0.871990,44.987390,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 000 ,,,  12 000 ,,,
52902481,SCEA POULIQUEN,33848198900014,MESCOAT,29800,PLOUDIRY,FINISTERE,BRETAGNE,-4.136170,48.480130,2154,0146Z,Élevage de porcins,disposant de 750 emplacements pour truies,  12 000 ,,,  12 000 ,,,
53501717,LES LANDES,84052936600014,ROUTE DE BOVEL,35380,MAXENT,ILLE-ET-VILAINE,BRETAGNE,-1.992440,47.964380,4326,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 000 ,,,  12 000 ,,,
52902143,SCEA VIGOUROUX,39810014900010,KERNEVEZ,29710,PLOGASTEL-SAINT-GERMAIN,FINISTERE,BRETAGNE,-4.240250,47.954310,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 045 ,,,  12 045 ,,,
52901276,GAEC DE ROCH FILY,31384156100019,ROCH FILY,29400,LAMPAUL-GUIMILIAU,FINISTERE,BRETAGNE,-4.061320,48.480020,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 100 ,,,  12 100 ,,,
52902590,EARL GUILLERM MORIZUR,32237553600016,LANGEGUER,29440,PLOUGAR,FINISTERE,BRETAGNE,-4.110560,48.549120,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 120 ,,,  12 120 ,,,
53501146,SCEA VILGAPORC,38092580000019,LA VILLE ROUAULT,35290,GAEL,ILLE-ET-VILAINE,BRETAGNE,-2.207890,48.147060,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 136 ,,,  12 136 ,,,
52203989,HUET PHILIPPE,33479919400017,LIEU-DIT CALLOUET,22830,PLOUASNE,COTES-D'ARMOR,BRETAGNE,-2.045600,48.303650,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 206 ,,,  12 206 ,,,
52903307,EARL BODONAP,34814717400018,BODONAP,29100,POULDERGAT,FINISTERE,BRETAGNE,-4.308430,48.037870,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 275 ,,,  12 275 ,,,
52904340,SARL ELEVAGE MORVAN,42262636600013,KERHALL,29590,PONT-DE-BUIS-LES-QUIMERCH,FINISTERE,BRETAGNE,-4.111980,48.281540,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 336 ,,,  12 336 ,,,
52903736,DE LESCUZ,33277391000010,LIEU-DIT LESCUZ,29260,SAINT-MEEN,FINISTERE,BRETAGNE,-4.257080,48.573580,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 365 ,,,  12 365 ,,,
52900226,SAS LICHOU,38512592700025,COATANEA,29860,BOURG-BLANC,FINISTERE,BRETAGNE,-4.481760,48.486120,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 400 ,,,  12 400 ,,,
53504657,SCEA LA CHESNAIE-GIFFARD,43323249300018,LA CHESNAIE GIFFARD,35290,GAEL,ILLE-ET-VILAINE,BRETAGNE,-2.193420,48.100720,2154,0146Z,Élevage de porcins,disposant de 750 emplacements pour truies,  12 521 ,,,  12 521 ,,,
52900486,EARL LE LANN,33227579100017,LIEU-DIT LE LANN,29270,CLEDEN-POHER,FINISTERE,BRETAGNE,-3.672420,48.250030,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 706 ,,,  12 706 ,,,
54902469,GAEC SECHET CHAINDRIE,32889924000019,LA CHAINDRIE,49360,YZERNAY,MAINE-ET-LOIRE,PAYS-DE-LA-LOIRE,-0.713700,47.059150,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 714 ,,,  12 714 ,,,
55601354,SCEA FORMAL,38491261400011,LIEU-DIT KERBASCO,56690,LANDAUL,MORBIHAN,BRETAGNE,-3.075220,47.751400,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 775 ,,,  12 775 ,,,
55301640,SOCIETE A RESPONSABILITE LIMITEE DU GRAVIER,49530576500010,LE GRAVIER,53230,MERAL,MAYENNE,PAYS-DE-LA-LOIRE,-0.975200,47.952530,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 820 ,,,  12 820 ,,,
52901489,EARL DARE,38822958500012,LE RASCOL,29870,LANNILIS,FINISTERE,BRETAGNE,-4.491410,48.571470,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 883 ,,,  12 883 ,,,
52201843,SCEA DE BELLEVUE,50475182700016,LIEU-DIT BEL AIR,22980,LA LANDEC,COTES-D'ARMOR,BRETAGNE,-2.189110,48.434220,4326,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  13 000 ,,,  13 000 ,,,
52901878,EARL SEAC'H,48025614800010,KERGUILLAOUET,29350,MOELAN-SUR-MER,FINISTERE,BRETAGNE,-3.590340,47.837330,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  13 000 ,,,  13 000 ,,,
52902743,SCEA TERROM,48420717000016,KERTANGUY,29830,PLOUGUIN,FINISTERE,BRETAGNE,-4.592060,48.533020,27572,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  13 000 ,,,  13 000 ,,,
53500417,DES CEDRES,92042245800017,LE CHESNOT,35310,BREAL-SOUS-MONTFORT,ILLE-ET-VILAINE,BRETAGNE,-1.858710,48.031810,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  13 000 ,,,  13 000 ,,,
55000688,LE GUE BOTTEREL,40441602600015,3  LE GUE BOTTEREL,50370,LE GRAND-CELLAND,MANCHE,NORMANDIE,-1.152680,48.679500,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  13 000 ,,,  13 000 ,,,
55603817,GAEC COUE,38523797900013,8  LA CHESNAIE,56140,TREAL,MORBIHAN,BRETAGNE,-2.239160,47.846840,4326,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  13 065 ,,,  13 065 ,,,
52902997,EARL DES PEUPLIERS,41121940500015,PONT AN TOUL CHEZ MR POT FRANCOIS,29430,PLOUNEVEZ-LOCHRIST,FINISTERE,BRETAGNE,-4.218100,48.593060,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  13 100 ,,,  13 100 ,,,
50100253,SARL DE MONTBURON,40080860600018,123 route route de montburon MONTBURON,1310,CONFRANCON,AIN,AUVERGNE-RHONE-ALPES,5.064710,46.274000,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  13 249 ,,,  13 249 ,,,
52204941,MIKAEL TROADEC,83003826100012,PORS LANN,22260,QUEMPER-GUEZENNEC,COTES-D'ARMOR,BRETAGNE,-3.121510,48.681580,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  13 500 ,,,  13 500 ,,,
52902347,SCEA DE KERGONCILY,40863793200018,KERGONCILY PLONEVEZ PORZAY,29550,PLONEVEZ-PORZAY,FINISTERE,BRETAGNE,-4.211460,48.132410,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  13 500 ,,,  13 500 ,,,
57900586,SCEA PRO-PORCS,49891696400014,Le Moulin Brieul,79120,ROM,DEUX-SEVRES,NOUVELLE-AQUITAINE,-0.051580,46.323490,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  13 505 ,,,  13 505 ,,,
52903123,GAEC AR MANERIOU,30371711000017,LIEU-DIT QUILLIGUIEN,29420,PLOUVORN,FINISTERE,BRETAGNE,-3.995760,48.580280,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  13 580 ,,,  13 580 ,,,
52902065,EARL AR BRUG,38748479300014,KERFUNS,29190,PLEYBEN,FINISTERE,BRETAGNE,-3.957110,48.226190,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  13 635 ,,,  13 635 ,,,
52902286,EARL GUEGUEN,91378604200014,QUISTILLIC DENIEL,29530,PLONEVEZ-DU-FAOU,FINISTERE,BRETAGNE,-3.827290,48.276900,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  14 000 ,,,  14 000 ,,,
52902371,GAEC DE KERASCOT,34464057800011,490 LIEU-DIT KERASCOT,29810,PLOUARZEL,FINISTERE,BRETAGNE,-4.750820,48.420460,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  14 000 ,,,  14 000 ,,,
52904271,EARL DE KEROPARTZ,34217869600015,LIEU-DIT KEROPARS,29450,LE TREHOU,FINISTERE,BRETAGNE,-4.132690,48.400650,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  14 022 ,,,  14 022 ,,,
52903143,SALTODORO,83533240400010,coat penguily,29710,PEUMERIT,FINISTERE,BRETAGNE,-4.013600,48.596370,2154,0146Z,Élevage de porcins,disposant de 750 emplacements pour truies,  14 100 ,,,  14 100 ,,,
52203196,EARL FAIRIER,40494721000013,31 LIEU-DIT LE BREUIL,22980,PLELAN-LE-PETIT,COTES-D'ARMOR,BRETAGNE,-2.236260,48.445160,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  14 200 ,,,  14 200 ,,,
53502861,SELECT PORCS,32334642900018,LES LANDES,35290,SAINT-ONEN-LA-CHAPELLE,ILLE-ET-VILAINE,BRETAGNE,-2.147130,48.195260,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  14 211 ,,,  14 211 ,,,
52216212,SCEA BOUETARD JF,50540586000014,LA RENAUDAIS,22490,PLOUER-SUR-RANCE,COTES-D'ARMOR,BRETAGNE,-2.031630,48.539300,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  14 222 ,,,  14 222 ,,,
52902712,EARL DE KERVICHEN,34217934800012,KERVICHEN,29830,PLOUGUIN,FINISTERE,BRETAGNE,-4.581110,48.523880,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  14 469 ,,,  14 469 ,,,
52204018,ELEVAGE DE LISNOBLE,37761886300015,LISNOBLE,22650,PLOUBALAY,COTES-D'ARMOR,BRETAGNE,-2.144740,48.556850,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  14 500 ,,,  14 500 ,,,
58700712,SAS LES ELEVAGES DU MAS LONG,42119492900012,le Mas Long,87800,LA MEYZE,HAUTE-VIENNE,NOUVELLE-AQUITAINE,1.201300,45.599640,2154,0146Z,Élevage de porcins,disposant de 750 emplacements pour truies,  14 500 ,,,  14 500 ,,,
52201727,SCEA AVRIL CHRISTOPHE,40101683700023,le quartier,22400,LAMBALLE,COTES-D'ARMOR,BRETAGNE,-2.550380,48.439030,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  14 600 ,,,  14 600 ,,,
52903410,E.A.R.L. PHILIPPE HASCOET,33466642700011,KERESTOU,29180,QUEMENEVEN,FINISTERE,BRETAGNE,-4.090970,48.121120,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  14 600 ,,,  14 600 ,,,
55602148,SAS DES PINS,44089339400013,4  KERMARQUER LE BOURG,56500,MOUSTOIR-AC,MORBIHAN,BRETAGNE,-2.830750,47.855090,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  14 650 ,,,  14 650 ,,,
52201334,GAEC DES BOIS,31732564500024,7  LA VILLE HELLEUC,22550,HENANBIHEN,COTES-D'ARMOR,BRETAGNE,-2.396250,48.552930,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  14 710 ,,,  14 710 ,,,
52201736,SARL LANGLAIS,80330208200018,LA PETITE GUEVIERE,22400,LAMBALLE,COTES-D'ARMOR,BRETAGNE,-2.530000,48.450000,4326,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  14 775 ,,,  14 775 ,,,
58600274,SCEA DE PORC BEL AIR,40204244400016,Les Bigeonneries,86400,LINAZAY,VIENNE,NOUVELLE-AQUITAINE,0.172300,46.171060,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  15 000 ,,,  15 000 ,,,
55302009,SCEA TOUCHET,34046774500014,LES RENARDIERES,53390,LA ROUAUDIERE,MAYENNE,PAYS-DE-LA-LOIRE,-1.156060,47.852070,4326,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  15 170 ,,,  15 170 ,,,
52902949,KOAT PENHOAT,51917601000014,RUE FRANCOIS MITTERAND,29270,PLOUNEVEZEL,FINISTERE,BRETAGNE,-3.603200,48.305960,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  15 196 ,,,  15 196 ,,,
52900577,GAEC DE GOADEC,40090681400019,GOADEC,29870,COAT-MEAL,FINISTERE,BRETAGNE,-4.549990,48.495520,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  15 466 ,,,  15 466 ,,,
52903803,EARL CAPITAINE,79159163900012,5 RUE DE LA GARE,29590,SAINT-SEGAL,FINISTERE,BRETAGNE,-4.063970,48.239150,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  15 495 ,,,  15 495 ,,,
52902734,SCEA DES TROIS VALLEES,40497284600012,KERZEDOC,29830,PLOUGUIN,FINISTERE,BRETAGNE,-4.604330,48.536190,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  15 511 ,,,  15 511 ,,,
52903311,EARL DE RUOT,32802249600017,RUOT,29710,POULDREUZIC,FINISTERE,BRETAGNE,-4.325400,47.966250,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  15 754 ,,,  15 754 ,,,
52900751,NOVA LAND,50262634400019,LANDOUZEN,29860,LE DRENNEC,FINISTERE,BRETAGNE,-4.394380,48.540570,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  15 888 ,,,  15 888 ,,,
52901515,BERNARD LE GALL,33327460300013,LIEU-DIT TY BRAS,29290,LANRIVOARE,FINISTERE,BRETAGNE,-4.616250,48.466610,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  16 145 ,,,  16 145 ,,,
52902813,SCEA PICART,33284408300011,LIEU-DIT KERLAZ,29610,PLOUIGNEAU,FINISTERE,BRETAGNE,-3.735000,48.592300,2154,0146Z,Élevage de porcins,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  16 200 ,,,  16 200 ,,,
52203996,LA VILLE ORY,38765740600022,La Ville Ory,22830,PLOUASNE,COTES-D'ARMOR,BRETAGNE,-2.006830,48.312210,4326,0146Z,Élevage de porcins,disposant de 40 000 emplacements pour la volaille,  16 425 ,,,  16 425 ,,,
